dataset,shared_label,source_url,split,image_id,local_path,download_status
PlantVillage,pepper_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___healthy/7cf9831d-709b-4283-9ac1-70e601d5d740___JR_HL%207742.JPG,train,image_0774,/content/selected_images/PlantVillage/train/pepper_healthy/image_0774.jpg,cached
PlantDoc,pepper_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf%20spot/bacterialCanker08-129kre6-on-pepper-50-QUALITY-1tzxf2r.jpg,test,image_0775,/content/selected_images/PlantDoc/test/pepper_leaf_spot/image_0775.jpg,cached
PlantVillage,tomato_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___healthy/541d6033-1cc7-4c86-a37b-423bc08d25a7___RS_HL%209973.JPG,train,image_0776,/content/selected_images/PlantVillage/train/tomato_healthy/image_0776.jpg,cached
PlantDoc,tomato_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/Basil%252Binfected%252Bby%252BTomato%252BSpotted%252BWilt%252BVirus.jpg,train,image_0777,/content/selected_images/PlantDoc/train/tomato_healthy/image_0777.jpg,cached
PlantDoc,tomato_leaf_mould,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20mold%20leaf/Fig.%252016_opt.jpg,test,image_0778,/content/selected_images/PlantDoc/test/tomato_leaf_mould/image_0778.jpg,cached
PlantDoc,tomato_leaf_mould,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20mold%20leaf/P1020365.jpg,train,image_0779,/content/selected_images/PlantDoc/train/tomato_leaf_mould/image_0779.jpg,cached
PlantDoc,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Septoria%20leaf%20spot/28018723549_3a16c1467b_b.jpg,train,image_0780,/content/selected_images/PlantDoc/train/tomato_septoria_leaf_spot/image_0780.jpg,cached
PlantDoc,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/test/Tomato%20Septoria%20leaf%20spot/636227737977191231-septoria-leaf-spot-VT.jpg,train,image_0781,/content/selected_images/PlantDoc/train/tomato_septoria_leaf_spot/image_0781.jpg,cached
PlantDoc,tomato_early_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Early%20blight%20leaf/early%2520blight%2520%25284%2529.jpg%3Fitok%3DgfK5C193.jpg,train,image_0782,/content/selected_images/PlantDoc/train/tomato_early_blight/image_0782.jpg,cached
PlantVillage,pepper_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___Bacterial_spot/5f1731b8-21ee-43d8-a019-8591428f4e3e___JR_B.Spot%209003.JPG,train,image_0783,/content/selected_images/PlantVillage/train/pepper_leaf_spot/image_0783.jpg,cached
PlantDoc,pepper_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf%20spot/image_original.jpeg%3F1472603886.jpg,train,image_0784,/content/selected_images/PlantDoc/train/pepper_leaf_spot/image_0784.jpg,cached
PlantVillage,tomato_early_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Early_blight/3a5a5775-fd2c-43ea-ad6b-ce2e50b36dcf___RS_Erly.B%206469.JPG,train,image_0785,/content/selected_images/PlantVillage/train/tomato_early_blight/image_0785.jpg,cached
PlantDoc,tomato_early_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Early%20blight%20leaf/20020531-early%2520blight%2520%2520starts%2520on%2520lower%2520leaves.jpg,train,image_0786,/content/selected_images/PlantDoc/train/tomato_early_blight/image_0786.jpg,cached
PlantDoc,pepper_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf%20spot/bJrFf.jpg,train,image_0787,/content/selected_images/PlantDoc/train/pepper_leaf_spot/image_0787.jpg,cached
PlantDoc,tomato_bacterial_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20bacterial%20spot/pddl-highlights-fig-1-bact-spot.jpg,train,image_0788,/content/selected_images/PlantDoc/train/tomato_bacterial_spot/image_0788.jpg,cached
PlantVillage,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Septoria_leaf_spot/857c4c4b-d04c-47a0-84ff-55366ad36bbd___JR_Sept.L.S%202524.JPG,train,image_0789,/content/selected_images/PlantVillage/train/tomato_septoria_leaf_spot/image_0789.jpg,cached
PlantDoc,pepper_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf%20spot/e4d0e5.jpg,test,image_0790,/content/selected_images/PlantDoc/test/pepper_leaf_spot/image_0790.jpg,cached
PlantDoc,tomato_leaf_mould,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20mold%20leaf/GIVXB.jpg,train,image_0791,/content/selected_images/PlantDoc/train/tomato_leaf_mould/image_0791.jpg,cached
PlantVillage,tomato_bacterial_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Bacterial_spot/ecc30297-bfb6-4e9e-8b3e-f29ca20cffa7___UF.GRC_BS_Lab%20Leaf%208904.JPG,train,image_0792,/content/selected_images/PlantVillage/train/tomato_bacterial_spot/image_0792.jpg,cached
PlantVillage,tomato_leaf_mould,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Leaf_Mold/43728975-7569-464b-b67d-a2b3d0f5ddd5___Crnl_L.Mold%206919.JPG,train,image_0793,/content/selected_images/PlantVillage/train/tomato_leaf_mould/image_0793.jpg,cached
PlantDoc,tomato_late_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20late%20blight/tomato-late-blight-foliar-lesions_Scot-Nelson_CC-BY-SA-2.0.jpg,train,image_0794,/content/selected_images/PlantDoc/train/tomato_late_blight/image_0794.jpg,cached
PlantVillage,tomato_leaf_mould,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Leaf_Mold/13fa2773-ccce-4f1d-85cd-e5cb2c3b6c72___Crnl_L.Mold%208996.JPG,train,image_0795,/content/selected_images/PlantVillage/train/tomato_leaf_mould/image_0795.jpg,cached
PlantDoc,tomato_early_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Early%20blight%20leaf/IMG_2436w.jpg,test,image_0796,/content/selected_images/PlantDoc/test/tomato_early_blight/image_0796.jpg,cached
PlantDoc,tomato_late_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20late%20blight/late-blight-tomato-leaf.jpg,train,image_0797,/content/selected_images/PlantDoc/train/tomato_late_blight/image_0797.jpg,cached
PlantVillage,tomato_bacterial_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Bacterial_spot/e2061420-56a2-4612-9ba9-1d9c40e7fd13___GCREC_Bact.Sp%205824.JPG,train,image_0798,/content/selected_images/PlantVillage/train/tomato_bacterial_spot/image_0798.jpg,cached
PlantVillage,pepper_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___healthy/5bb2ecb4-acf6-464c-a62e-c76a110fe22c___JR_HL%208890.JPG,train,image_0799,/content/selected_images/PlantVillage/train/pepper_healthy/image_0799.jpg,cached
PlantDoc,tomato_early_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/test/Tomato%20Early%20blight%20leaf/Shoemaker_7068.JPG.jpg,train,image_0800,/content/selected_images/PlantDoc/train/tomato_early_blight/image_0800.jpg,cached
PlantDoc,tomato_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/IMG_2061.JPG.jpg,train,image_0801,/content/selected_images/PlantDoc/train/tomato_healthy/image_0801.jpg,cached
PlantDoc,tomato_leaf_mould,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20mold%20leaf/4118c92ffde66d327ee14e4023320bf7.jpg,train,image_0802,/content/selected_images/PlantDoc/train/tomato_leaf_mould/image_0802.jpg,cached
PlantDoc,tomato_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/flies.jpg,train,image_0803,/content/selected_images/PlantDoc/train/tomato_healthy/image_0803.jpg,cached
PlantDoc,tomato_early_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Early%20blight%20leaf/early-blight-in-high-tunnel-tomatoes-19tm74h.jpg,train,image_0804,/content/selected_images/PlantDoc/train/tomato_early_blight/image_0804.jpg,cached
PlantDoc,pepper_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf%20spot/0000.jpg,train,image_0805,/content/selected_images/PlantDoc/train/pepper_leaf_spot/image_0805.jpg,cached
PlantDoc,tomato_early_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Early%20blight%20leaf/Early%2BBlight%2B-%2BTomatoes.jpg,train,image_0806,/content/selected_images/PlantDoc/train/tomato_early_blight/image_0806.jpg,cached
PlantDoc,tomato_bacterial_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20bacterial%20spot/TC6-300x194.jpg,train,image_0807,/content/selected_images/PlantDoc/train/tomato_bacterial_spot/image_0807.jpg,cached
PlantVillage,pepper_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___Bacterial_spot/a663a181-328d-4991-b427-614f3bdf14b8___JR_B.Spot%209063.JPG,test,image_0808,/content/selected_images/PlantVillage/test/pepper_leaf_spot/image_0808.jpg,cached
PlantDoc,tomato_late_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20late%20blight/tomato%2Bblight.jpg,train,image_0809,/content/selected_images/PlantDoc/train/tomato_late_blight/image_0809.jpg,cached
PlantDoc,tomato_early_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Early%20blight%20leaf/earlyblight.jpg,train,image_0810,/content/selected_images/PlantDoc/train/tomato_early_blight/image_0810.jpg,cached
PlantDoc,pepper_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/test/Bell_pepper%20leaf%20spot/pepper_bacterial-spot_03_zoom.jpg,train,image_0811,/content/selected_images/PlantDoc/train/pepper_leaf_spot/image_0811.jpg,cached
PlantVillage,tomato_leaf_mould,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Leaf_Mold/c05c1b58-b391-41d4-bdd4-72f82b59a508___Crnl_L.Mold%208926.JPG,test,image_0812,/content/selected_images/PlantVillage/test/tomato_leaf_mould/image_0812.jpg,cached
PlantDoc,pepper_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf/leaves.jpg,train,image_0813,/content/selected_images/PlantDoc/train/pepper_healthy/image_0813.jpg,cached
PlantVillage,pepper_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___healthy/a403fb35-6ab4-4e5e-88a6-254a443a74d9___JR_HL%208492.JPG,train,image_0814,/content/selected_images/PlantVillage/train/pepper_healthy/image_0814.jpg,cached
PlantVillage,pepper_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___healthy/3ba519c0-340f-4cef-bbea-fcb67645868e___JR_HL%207828.JPG,test,image_0815,/content/selected_images/PlantVillage/test/pepper_healthy/image_0815.jpg,cached
PlantDoc,tomato_early_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Early%20blight%20leaf/early-blight-in-tomatoes.jpg,train,image_0816,/content/selected_images/PlantDoc/train/tomato_early_blight/image_0816.jpg,cached
PlantVillage,tomato_bacterial_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Bacterial_spot/28557b27-1dce-4cd4-bed0-c4a84207d3e2___GCREC_Bact.Sp%206187.JPG,train,image_0817,/content/selected_images/PlantVillage/train/tomato_bacterial_spot/image_0817.jpg,cached
PlantVillage,tomato_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___healthy/b2639bc5-e165-4cdd-8557-fa73c6d4137f___RS_HL%200072.JPG,train,image_0818,/content/selected_images/PlantVillage/train/tomato_healthy/image_0818.jpg,cached
PlantVillage,pepper_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___healthy/53c14233-6e5f-4775-acfe-212000c81ffa___JR_HL%206009.JPG,train,image_0819,/content/selected_images/PlantVillage/train/pepper_healthy/image_0819.jpg,cached
PlantDoc,tomato_leaf_mould,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20mold%20leaf/6032331.JPG.jpg,test,image_0820,/content/selected_images/PlantDoc/test/tomato_leaf_mould/image_0820.jpg,cached
PlantVillage,tomato_bacterial_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Bacterial_spot/22a42ef8-b719-40d1-9307-8f035913daff___GCREC_Bact.Sp%203861.JPG,train,image_0821,/content/selected_images/PlantVillage/train/tomato_bacterial_spot/image_0821.jpg,cached
PlantDoc,pepper_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf/shutterstock_443115826.jpg,test,image_0822,/content/selected_images/PlantDoc/test/pepper_healthy/image_0822.jpg,cached
PlantDoc,tomato_early_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Early%20blight%20leaf/100_46341.jpg,train,image_0823,/content/selected_images/PlantDoc/train/tomato_early_blight/image_0823.jpg,cached
PlantVillage,tomato_leaf_mould,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Leaf_Mold/ba913a0e-102c-4fc0-b617-22f85f9f6d31___Crnl_L.Mold%206504.JPG,train,image_0824,/content/selected_images/PlantVillage/train/tomato_leaf_mould/image_0824.jpg,cached
PlantVillage,tomato_early_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Early_blight/dc474f67-5e4c-4c60-b1fd-aaafea2bc34c___RS_Erly.B%209519.JPG,train,image_0825,/content/selected_images/PlantVillage/train/tomato_early_blight/image_0825.jpg,cached
PlantVillage,tomato_leaf_mould,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Leaf_Mold/2026a463-c6a6-4500-b382-9b5cbd73f9cf___Crnl_L.Mold%208734.JPG,train,image_0826,/content/selected_images/PlantVillage/train/tomato_leaf_mould/image_0826.jpg,cached
PlantDoc,tomato_bacterial_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20bacterial%20spot/bac_spot1-300x298.jpg,train,image_0827,/content/selected_images/PlantDoc/train/tomato_bacterial_spot/image_0827.jpg,cached
PlantVillage,tomato_leaf_mould,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Leaf_Mold/99d2b2e1-b3e6-4689-ad9a-209cdfdf4084___Crnl_L.Mold%207025.JPG,train,image_0828,/content/selected_images/PlantVillage/train/tomato_leaf_mould/image_0828.jpg,cached
PlantDoc,pepper_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf%20spot/06.jpg,train,image_0829,/content/selected_images/PlantDoc/train/pepper_leaf_spot/image_0829.jpg,cached
PlantDoc,pepper_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf/ee4ab32985e0f26d556ab9d6ac7d0a35.jpg,train,image_0830,/content/selected_images/PlantDoc/train/pepper_healthy/image_0830.jpg,cached
PlantVillage,tomato_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___healthy/89787310-40fb-4d46-9b4b-5f8426e26ccf___GH_HL%20Leaf%20442.1.JPG,train,image_0831,/content/selected_images/PlantVillage/train/tomato_healthy/image_0831.jpg,cached
PlantVillage,pepper_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___Bacterial_spot/ac6e6cad-2932-4af0-ad68-fdf044eecc8c___NREC_B.Spot%201796.JPG,train,image_0832,/content/selected_images/PlantVillage/train/pepper_leaf_spot/image_0832.jpg,cached
PlantVillage,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Septoria_leaf_spot/b27bfe7e-22a0-478f-9d81-b1b81ea0f732___Matt.S_CG%207433.JPG,test,image_0833,/content/selected_images/PlantVillage/test/tomato_septoria_leaf_spot/image_0833.jpg,cached
PlantDoc,tomato_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/003.JPG.jpg,test,image_0834,/content/selected_images/PlantDoc/test/tomato_healthy/image_0834.jpg,cached
PlantVillage,tomato_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___healthy/2de3b39c-9fbd-4e94-b9e4-3f97dac9c34d___GH_HL%20Leaf%20286.1.JPG,train,image_0835,/content/selected_images/PlantVillage/train/tomato_healthy/image_0835.jpg,cached
PlantDoc,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Septoria%20leaf%20spot/tomato-plant-is-infected-with-septoria-leaf-spot-1.jpg,train,image_0836,/content/selected_images/PlantDoc/train/tomato_septoria_leaf_spot/image_0836.jpg,cached
PlantDoc,pepper_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf/004-10.jpg,train,image_0837,/content/selected_images/PlantDoc/train/pepper_healthy/image_0837.jpg,cached
PlantDoc,tomato_late_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20late%20blight/lateblight2.jpg,train,image_0838,/content/selected_images/PlantDoc/train/tomato_late_blight/image_0838.jpg,cached
PlantVillage,pepper_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___Bacterial_spot/c9e13908-bce6-4ad7-831f-a4a408cabf72___JR_B.Spot%203198.JPG,train,image_0839,/content/selected_images/PlantVillage/train/pepper_leaf_spot/image_0839.jpg,cached
PlantDoc,tomato_late_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/test/Tomato%20leaf%20late%20blight/18c.jpg,train,image_0840,/content/selected_images/PlantDoc/train/tomato_late_blight/image_0840.jpg,cached
PlantVillage,pepper_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___healthy/0c93ef1a-ccc8-4a62-9353-308e7da3ac3e___JR_HL%208245.JPG,test,image_0841,/content/selected_images/PlantVillage/test/pepper_healthy/image_0841.jpg,cached
PlantVillage,tomato_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___healthy/14f9c049-aeb8-4cfb-84a7-cd39526b8b20___RS_HL%200534.JPG,train,image_0842,/content/selected_images/PlantVillage/train/tomato_healthy/image_0842.jpg,cached
PlantVillage,pepper_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___healthy/8acf0350-5233-4fdd-ae77-34d78943cc9a___JR_HL%208237.JPG,train,image_0843,/content/selected_images/PlantVillage/train/pepper_healthy/image_0843.jpg,cached
PlantDoc,pepper_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf/fotolia_4311376_XS.jpg,train,image_0844,/content/selected_images/PlantDoc/train/pepper_healthy/image_0844.jpg,cached
PlantVillage,tomato_leaf_mould,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Leaf_Mold/b2f8fe67-6a72-48ff-b04a-3d9f9368aded___Crnl_L.Mold%206565.JPG,test,image_0845,/content/selected_images/PlantVillage/test/tomato_leaf_mould/image_0845.jpg,cached
PlantVillage,tomato_bacterial_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Bacterial_spot/4fba56f7-8e4d-4d30-bbdd-3db1ed111f61___GCREC_Bact.Sp%206062.JPG,train,image_0846,/content/selected_images/PlantVillage/train/tomato_bacterial_spot/image_0846.jpg,cached
PlantDoc,tomato_early_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Early%20blight%20leaf/early%2520blight%2520%25283%2529.jpg%3Fitok%3DUMYWI0xr.jpg,train,image_0847,/content/selected_images/PlantDoc/train/tomato_early_blight/image_0847.jpg,cached
PlantVillage,tomato_bacterial_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Bacterial_spot/fea5289e-4a3a-4891-bbcc-fb38b75a23f9___UF.GRC_BS_Lab%20Leaf%201164.JPG,train,image_0848,/content/selected_images/PlantVillage/train/tomato_bacterial_spot/image_0848.jpg,cached
PlantDoc,tomato_late_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20late%20blight/dsc_4624s.jpg,test,image_0849,/content/selected_images/PlantDoc/test/tomato_late_blight/image_0849.jpg,cached
PlantVillage,pepper_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___healthy/c5c88b11-0ecd-49ef-a96f-ba1aab4a12c4___JR_HL%205985.JPG,train,image_0850,/content/selected_images/PlantVillage/train/pepper_healthy/image_0850.jpg,cached
PlantVillage,tomato_late_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Late_blight/8d025d16-0058-42b5-82b5-4cd88dd6f110___GHLB2%20Leaf%208785.JPG,train,image_0851,/content/selected_images/PlantVillage/train/tomato_late_blight/image_0851.jpg,cached
PlantDoc,tomato_early_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Early%20blight%20leaf/dscn3168.jpg,train,image_0852,/content/selected_images/PlantDoc/train/tomato_early_blight/image_0852.jpg,cached
PlantDoc,tomato_bacterial_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/test/Tomato%20leaf%20bacterial%20spot/bact-spot-fig-1.jpg,train,image_0853,/content/selected_images/PlantDoc/train/tomato_bacterial_spot/image_0853.jpg,cached
PlantDoc,tomato_early_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Early%20blight%20leaf/EBTomato.jpg,train,image_0854,/content/selected_images/PlantDoc/train/tomato_early_blight/image_0854.jpg,cached
PlantVillage,tomato_early_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Early_blight/394ebb8a-49b8-4122-bd81-f3c862491db9___RS_Erly.B%207513.JPG,train,image_0855,/content/selected_images/PlantVillage/train/tomato_early_blight/image_0855.jpg,cached
PlantDoc,tomato_bacterial_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20bacterial%20spot/bac-spot.jpg,train,image_0856,/content/selected_images/PlantDoc/train/tomato_bacterial_spot/image_0856.jpg,cached
PlantVillage,tomato_early_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Early_blight/66c98dd1-2790-4977-91ee-1b10ca8c687b___RS_Erly.B%208418.JPG,train,image_0857,/content/selected_images/PlantVillage/train/tomato_early_blight/image_0857.jpg,cached
PlantDoc,tomato_early_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Early%20blight%20leaf/tomato-blight-soil-treatment-early-tomato-blight-in-a-microcosm-lower-leaves-curl-up-and-die-bulls-eye-lesions-tomato-fungus-soil-treatment.jpg,train,image_0858,/content/selected_images/PlantDoc/train/tomato_early_blight/image_0858.jpg,cached
PlantVillage,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Septoria_leaf_spot/acb8c617-8f07-44b5-95bc-74c11726ace7___JR_Sept.L.S%202660.JPG,train,image_0859,/content/selected_images/PlantVillage/train/tomato_septoria_leaf_spot/image_0859.jpg,cached
PlantVillage,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Septoria_leaf_spot/32839ce2-35bd-4352-9d5d-1c4c6713cd9b___JR_Sept.L.S%208405.JPG,test,image_0860,/content/selected_images/PlantVillage/test/tomato_septoria_leaf_spot/image_0860.jpg,cached
PlantDoc,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Septoria%20leaf%20spot/septoria-tomato-leaf.jpg,test,image_0861,/content/selected_images/PlantDoc/test/tomato_septoria_leaf_spot/image_0861.jpg,cached
PlantDoc,tomato_late_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/test/Tomato%20leaf%20late%20blight/late_blight_tomato_leaf_spore1x1200.jpg,train,image_0862,/content/selected_images/PlantDoc/train/tomato_late_blight/image_0862.jpg,cached
PlantDoc,tomato_leaf_mould,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20mold%20leaf/23600077_1572609202782510_2145699867_o.jpg,train,image_0863,/content/selected_images/PlantDoc/train/tomato_leaf_mould/image_0863.jpg,cached
PlantVillage,tomato_early_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Early_blight/2f6115d3-4997-4174-aa6a-9025c654e81f___RS_Erly.B%209374.JPG,train,image_0864,/content/selected_images/PlantVillage/train/tomato_early_blight/image_0864.jpg,cached
PlantVillage,tomato_bacterial_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Bacterial_spot/2cc65e15-e2ac-4a59-be59-ea7882d51638___GCREC_Bact.Sp%206018.JPG,train,image_0865,/content/selected_images/PlantVillage/train/tomato_bacterial_spot/image_0865.jpg,cached
PlantVillage,tomato_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___healthy/ae0ad0c2-8693-4aff-8c4b-2f4d2d6f7f41___RS_HL%200454.JPG,train,image_0866,/content/selected_images/PlantVillage/train/tomato_healthy/image_0866.jpg,cached
PlantDoc,pepper_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf%20spot/bacterial_leaf_spot_pepper_plant_l.jpg,train,image_0867,/content/selected_images/PlantDoc/train/pepper_leaf_spot/image_0867.jpg,cached
